transaction_id,customer_id,account_id,transaction_type,amount,currency,transaction_date,source_system
TXN5193,CRM1193,ACC1193,Order,15038,INR,2025-12-19 00:00:00,CRM
TXN5628,CRM1628,ACC1628,Refund,12140,INR,2025-05-30 00:00:00,CRM
TXN5337,CRM1337,ACC1337,Invoice,23802,INR,2025-08-16 00:00:00,CRM
TXN5392,CRM1392,ACC1392,Credit,45033,INR,2024-07-03 00:00:00,CRM
TXN5766,CRM1766,ACC1766,Payment,12543,INR,2025-08-19 00:00:00,CRM
TXN5905,CRM1905,ACC1905,Refund,12732,INR,2025-01-09 00:00:00,CRM
TXN5119,CRM1119,ACC1119,Order,13737,INR,2024-01-18 00:00:00,CRM
TXN5208,CRM1208,ACC1208,Order,14080,INR,2024-01-28 00:00:00,CRM
TXN5787,CRM1787,ACC1787,Credit,28254,INR,2024-11-15 00:00:00,CRM
TXN5742,CRM1742,ACC1742,Payment,10101,INR,2024-02-16 00:00:00,CRM
TXN5213,CRM1213,ACC1213,Order,36176,INR,2024-01-14 00:00:00,CRM
TXN5243,CRM1243,ACC1243,Refund,28389,INR,2024-04-12 00:00:00,CRM
TXN5926,CRM1926,ACC1926,Payment,1950,INR,2025-07-02 00:00:00,CRM
TXN5431,CRM1431,ACC1431,Invoice,4019,INR,2024-01-10 00:00:00,CRM
TXN5558,CRM1558,ACC1558,Order,30452,INR,2026-02-08 00:00:00,CRM
TXN5487,CRM1487,ACC1487,Order,40263,INR,2026-03-13 00:00:00,CRM
TXN5548,CRM1548,ACC1548,Invoice,36743,INR,2024-10-23 00:00:00,CRM
TXN5544,CRM1544,ACC1544,Order,1234,INR,2025-07-14 00:00:00,CRM
TXN5921,CRM1921,ACC1921,Refund,25840,INR,2026-01-15 00:00:00,CRM
TXN5348,CRM1348,ACC1348,Order,28347,INR,2024-01-23 00:00:00,CRM
TXN5472,CRM1472,ACC1472,Refund,22686,INR,2026-01-27 00:00:00,CRM
TXN5029,CRM1029,ACC1029,Credit,13875,INR,2025-10-10 00:00:00,CRM
TXN5779,CRM1779,ACC1779,Refund,14914,INR,2026-03-24 00:00:00,CRM
TXN5449,CRM1449,ACC1449,Invoice,5686,INR,2024-06-26 00:00:00,CRM
TXN5136,CRM1136,ACC1136,Credit,8047,INR,2024-05-28 00:00:00,CRM
TXN5657,CRM1657,ACC1657,Credit,34703,INR,2025-04-24 00:00:00,CRM
TXN5617,CRM1617,ACC1617,Payment,24934,INR,2025-05-12 00:00:00,CRM
TXN5082,CRM1082,ACC1082,Payment,15984,INR,2025-07-20 00:00:00,CRM
TXN5237,CRM1237,ACC1237,Refund,26296,INR,2025-03-23 00:00:00,CRM
TXN5024,CRM1024,ACC1024,Invoice,5267,INR,2024-08-30 00:00:00,CRM
TXN5503,CRM1503,ACC1503,Order,35347,INR,2024-08-03 00:00:00,CRM
TXN5437,CRM1437,ACC1437,Invoice,21209,INR,2025-09-19 00:00:00,CRM
TXN5168,CRM1168,ACC1168,Refund,4826,INR,2026-01-29 00:00:00,CRM
TXN5670,CRM1670,ACC1670,Credit,26929,INR,2024-08-15 00:00:00,CRM
TXN5221,CRM1221,ACC1221,Invoice,4031,INR,2025-04-18 00:00:00,CRM
TXN5898,CRM1898,ACC1898,Refund,10167,INR,2025-10-16 00:00:00,CRM
TXN5536,CRM1536,ACC1536,Order,8165,INR,2024-01-16 00:00:00,CRM
TXN5914,CRM1914,ACC1914,Refund,45708,INR,2025-07-31 00:00:00,CRM
TXN5935,CRM1935,ACC1935,Payment,9459,INR,2024-09-02 00:00:00,CRM
TXN5416,CRM1416,ACC1416,Invoice,1440,INR,2026-03-20 00:00:00,CRM
TXN5465,CRM1465,ACC1465,Invoice,8587,INR,2025-11-18 00:00:00,CRM
TXN5581,CRM1581,ACC1581,Refund,1510,INR,2025-06-24 00:00:00,CRM
TXN5770,CRM1770,ACC1770,Invoice,20666,INR,2024-12-04 00:00:00,CRM
TXN5474,CRM1474,ACC1474,Order,9671,INR,2024-07-17 00:00:00,CRM
TXN5414,CRM1414,ACC1414,Refund,27399,INR,2024-02-21 00:00:00,CRM
TXN5636,CRM1636,ACC1636,Refund,5250,INR,2025-02-02 00:00:00,CRM
TXN5441,CRM1441,ACC1441,Order,24912,INR,2025-05-30 00:00:00,CRM
TXN5250,CRM1250,ACC1250,Payment,38875,INR,2024-08-29 00:00:00,CRM
TXN5586,CRM1586,ACC1586,Refund,40763,INR,2024-03-15 00:00:00,CRM
TXN5207,CRM1207,ACC1207,Order,34197,INR,2024-05-05 00:00:00,CRM
TXN5076,CRM1076,ACC1076,Payment,12413,INR,2024-06-25 00:00:00,CRM
TXN5315,CRM1315,ACC1315,Order,18006,INR,2024-02-14 00:00:00,CRM
TXN5154,CRM1154,ACC1154,Refund,22606,INR,2024-08-01 00:00:00,CRM
TXN5840,CRM1840,ACC1840,Order,8861,INR,2024-02-06 00:00:00,CRM
TXN5140,CRM1140,ACC1140,Order,45509,INR,2025-12-18 00:00:00,CRM
TXN5099,CRM1099,ACC1099,Invoice,29345,INR,2024-03-12 00:00:00,CRM
TXN5692,CRM1692,ACC1692,Credit,12478,INR,2026-01-16 00:00:00,CRM
TXN5668,CRM1668,ACC1668,Payment,3475,INR,2024-06-06 00:00:00,CRM
TXN5871,CRM1871,ACC1871,Refund,26272,INR,2025-04-16 00:00:00,CRM
TXN5073,CRM1073,ACC1073,Invoice,29525,INR,2026-03-17 00:00:00,CRM
TXN5016,CRM1016,ACC1016,Payment,12150,INR,2025-05-29 00:00:00,CRM
TXN5863,CRM1863,ACC1863,Order,17779,INR,2024-09-10 00:00:00,CRM
TXN5912,CRM1912,ACC1912,Payment,47605,INR,2024-09-30 00:00:00,CRM
TXN5173,CRM1173,ACC1173,Order,15498,INR,2025-04-09 00:00:00,CRM
TXN5805,CRM1805,ACC1805,Order,45483,INR,2025-01-09 00:00:00,CRM
TXN5019,CRM1019,ACC1019,Refund,22277,INR,2024-01-27 00:00:00,CRM
TXN5141,CRM1141,ACC1141,Refund,27377,INR,2025-04-22 00:00:00,CRM
TXN5001,CRM1001,ACC1001,Payment,24157,INR,2024-05-12 00:00:00,CRM
TXN5489,CRM1489,ACC1489,Payment,22058,INR,2026-01-01 00:00:00,CRM
TXN5062,CRM1062,ACC1062,Refund,9391,INR,2025-01-23 00:00:00,CRM
TXN5190,CRM1190,ACC1190,Payment,35302,INR,2025-10-27 00:00:00,CRM
TXN5367,CRM1367,ACC1367,Payment,18430,INR,2024-01-29 00:00:00,CRM
TXN5509,CRM1509,ACC1509,Credit,8582,INR,2024-05-30 00:00:00,CRM
TXN5561,CRM1561,ACC1561,Credit,25350,INR,2025-03-24 00:00:00,CRM
TXN5462,CRM1462,ACC1462,Credit,23460,INR,2025-10-12 00:00:00,CRM
TXN5329,CRM1329,ACC1329,Payment,40465,INR,2025-01-20 00:00:00,CRM
TXN5606,CRM1606,ACC1606,Order,6828,INR,2025-07-08 00:00:00,CRM
TXN5866,CRM1866,ACC1866,Invoice,10385,INR,2025-08-04 00:00:00,CRM
TXN5607,CRM1607,ACC1607,Credit,9980,INR,2024-10-14 00:00:00,CRM
TXN5385,CRM1385,ACC1385,Credit,36515,INR,2025-03-26 00:00:00,CRM
TXN5591,CRM1591,ACC1591,Order,45930,INR,2025-08-31 00:00:00,CRM
TXN5878,CRM1878,ACC1878,Order,29399,INR,2025-03-17 00:00:00,CRM
TXN5891,CRM1891,ACC1891,Credit,46075,INR,2024-11-24 00:00:00,CRM
TXN5584,CRM1584,ACC1584,Credit,8253,INR,2025-04-28 00:00:00,CRM
TXN5643,CRM1643,ACC1643,Order,43553,INR,2024-03-29 00:00:00,CRM
TXN5768,CRM1768,ACC1768,Credit,46536,INR,2026-03-08 00:00:00,CRM
TXN5714,CRM1714,ACC1714,Refund,46351,INR,2024-02-21 00:00:00,CRM
TXN5338,CRM1338,ACC1338,Invoice,41808,INR,2025-02-20 00:00:00,CRM
TXN5351,CRM1351,ACC1351,Order,38936,INR,2026-02-13 00:00:00,CRM
TXN5690,CRM1690,ACC1690,Payment,5746,INR,2025-01-07 00:00:00,CRM
TXN5829,CRM1829,ACC1829,Credit,8853,INR,2025-10-02 00:00:00,CRM
TXN5080,CRM1080,ACC1080,Refund,21927,INR,2025-11-04 00:00:00,CRM
TXN5340,CRM1340,ACC1340,Invoice,522,INR,2025-05-29 00:00:00,CRM
TXN5275,CRM1275,ACC1275,Credit,7967,INR,2025-09-17 00:00:00,CRM
TXN5439,CRM1439,ACC1439,Order,5681,INR,2024-06-30 00:00:00,CRM
TXN5481,CRM1481,ACC1481,Invoice,32565,INR,2024-06-22 00:00:00,CRM
TXN5378,CRM1378,ACC1378,Payment,27612,INR,2025-06-13 00:00:00,CRM
TXN5808,CRM1808,ACC1808,Refund,14356,INR,2025-07-02 00:00:00,CRM
TXN5748,CRM1748,ACC1748,Credit,4352,INR,2024-03-16 00:00:00,CRM
TXN5642,CRM1642,ACC1642,Credit,12165,INR,2025-04-19 00:00:00,CRM
TXN5937,CRM1937,ACC1937,Order,17912,INR,2024-07-04 00:00:00,CRM
TXN5075,CRM1075,ACC1075,Credit,12699,INR,2024-01-30 00:00:00,CRM
TXN5583,CRM1583,ACC1583,Credit,36900,INR,2025-06-16 00:00:00,CRM
TXN5258,CRM1258,ACC1258,Order,39143,INR,2024-10-31 00:00:00,CRM
TXN5327,CRM1327,ACC1327,Refund,12409,INR,2024-10-26 00:00:00,CRM
TXN5371,CRM1371,ACC1371,Credit,8808,INR,2025-12-17 00:00:00,CRM
TXN5899,CRM1899,ACC1899,Invoice,47971,INR,2024-11-14 00:00:00,CRM
TXN5488,CRM1488,ACC1488,Refund,16683,INR,2024-02-12 00:00:00,CRM
TXN5284,CRM1284,ACC1284,Payment,6731,INR,2025-07-12 00:00:00,CRM
TXN5322,CRM1322,ACC1322,Payment,44683,INR,2025-12-08 00:00:00,CRM
TXN5065,CRM1065,ACC1065,Order,33984,INR,2026-03-05 00:00:00,CRM
TXN5396,CRM1396,ACC1396,Payment,7931,INR,2024-03-13 00:00:00,CRM
TXN5375,CRM1375,ACC1375,Order,26760,INR,2025-04-17 00:00:00,CRM
TXN5673,CRM1673,ACC1673,Payment,29194,INR,2024-09-19 00:00:00,CRM
TXN5485,CRM1485,ACC1485,Payment,47306,INR,2024-01-13 00:00:00,CRM
TXN5585,CRM1585,ACC1585,Credit,45203,INR,2025-11-07 00:00:00,CRM
TXN5757,CRM1757,ACC1757,Order,26231,INR,2025-05-17 00:00:00,CRM
TXN5409,CRM1409,ACC1409,Payment,35257,INR,2025-08-17 00:00:00,CRM
TXN5680,CRM1680,ACC1680,Payment,20132,INR,2025-07-08 00:00:00,CRM
TXN5294,CRM1294,ACC1294,Refund,17541,INR,2024-11-07 00:00:00,CRM
TXN5812,CRM1812,ACC1812,Refund,45737,INR,2025-04-26 00:00:00,CRM
TXN5827,CRM1827,ACC1827,Order,12141,INR,2025-07-18 00:00:00,CRM
TXN5677,CRM1677,ACC1677,Credit,29035,INR,2024-02-09 00:00:00,CRM
TXN5411,CRM1411,ACC1411,Payment,25163,INR,2025-01-19 00:00:00,CRM
TXN5903,CRM1903,ACC1903,Credit,22705,INR,2024-09-02 00:00:00,CRM
TXN5395,CRM1395,ACC1395,Refund,46032,INR,2024-02-15 00:00:00,CRM
TXN5226,CRM1226,ACC1226,Refund,11967,INR,2024-04-26 00:00:00,CRM
TXN5074,CRM1074,ACC1074,Invoice,37494,INR,2025-11-02 00:00:00,CRM
TXN5922,CRM1922,ACC1922,Credit,33450,INR,2025-01-26 00:00:00,CRM
TXN5014,CRM1014,ACC1014,Refund,24336,INR,2026-03-26 00:00:00,CRM
TXN5153,CRM1153,ACC1153,Credit,13112,INR,2025-03-17 00:00:00,CRM
TXN5332,CRM1332,ACC1332,Order,17909,INR,2025-04-08 00:00:00,CRM
TXN5576,CRM1576,ACC1576,Credit,13758,INR,2024-10-28 00:00:00,CRM
TXN5669,CRM1669,ACC1669,Payment,37297,INR,2025-11-10 00:00:00,CRM
TXN5199,CRM1199,ACC1199,Payment,41322,INR,2024-03-07 00:00:00,CRM
TXN5313,CRM1313,ACC1313,Refund,38418,INR,2025-11-17 00:00:00,CRM
TXN5573,CRM1573,ACC1573,Credit,40816,INR,2024-01-16 00:00:00,CRM
TXN5235,CRM1235,ACC1235,Invoice,40277,INR,2025-02-16 00:00:00,CRM
TXN5323,CRM1323,ACC1323,Credit,37081,INR,2024-08-17 00:00:00,CRM
TXN5686,CRM1686,ACC1686,Payment,3978,INR,2025-04-01 00:00:00,CRM
TXN5498,CRM1498,ACC1498,Credit,19282,INR,2025-06-10 00:00:00,CRM
TXN5007,CRM1007,ACC1007,Credit,33690,INR,2025-03-01 00:00:00,CRM
TXN5242,CRM1242,ACC1242,Order,17932,INR,2025-02-16 00:00:00,CRM
TXN5108,CRM1108,ACC1108,Payment,26526,INR,2026-01-16 00:00:00,CRM
TXN5283,CRM1283,ACC1283,Order,41841,INR,2025-11-07 00:00:00,CRM
TXN5856,CRM1856,ACC1856,Invoice,5155,INR,2025-12-01 00:00:00,CRM
TXN5701,CRM1701,ACC1701,Order,39888,INR,2025-12-04 00:00:00,CRM
TXN5879,CRM1879,ACC1879,Refund,13367,INR,2025-12-02 00:00:00,CRM
TXN5279,CRM1279,ACC1279,Refund,3841,INR,2025-06-11 00:00:00,CRM
TXN5057,CRM1057,ACC1057,Order,44091,INR,2025-04-11 00:00:00,CRM
TXN5545,CRM1545,ACC1545,Order,19864,INR,2024-07-12 00:00:00,CRM
TXN5118,CRM1118,ACC1118,Credit,26343,INR,2024-03-03 00:00:00,CRM
TXN5664,CRM1664,ACC1664,Credit,9757,INR,2025-04-30 00:00:00,CRM
TXN5069,CRM1069,ACC1069,Credit,12404,INR,2026-01-05 00:00:00,CRM
TXN5251,CRM1251,ACC1251,Credit,36678,INR,2024-03-10 00:00:00,CRM
TXN5491,CRM1491,ACC1491,Credit,15543,INR,2024-11-28 00:00:00,CRM
TXN5740,CRM1740,ACC1740,Payment,49654,INR,2024-09-06 00:00:00,CRM
TXN5651,CRM1651,ACC1651,Order,801,INR,2025-05-10 00:00:00,CRM
TXN5249,CRM1249,ACC1249,Order,1787,INR,2026-02-05 00:00:00,CRM
TXN5871,CRM1871,ACC1871,Refund,26272,INR,2025-04-16 00:00:00,CRM
TXN5935,CRM1935,ACC1935,Payment,9459,INR,2024-09-02 00:00:00,CRM
TXN5672,CRM1672,ACC1672,Payment,14481,INR,2026-03-13 00:00:00,CRM
TXN5381,CRM1381,ACC1381,Refund,17868,INR,2025-07-13 00:00:00,CRM
TXN5217,CRM1217,ACC1217,Order,22960,INR,2025-12-22 00:00:00,CRM
TXN5346,CRM1346,ACC1346,Invoice,49841,INR,2025-06-23 00:00:00,CRM
TXN5633,CRM1633,ACC1633,Credit,12477,INR,2024-06-13 00:00:00,CRM
TXN5842,CRM1842,ACC1842,Invoice,14853,INR,2024-05-14 00:00:00,CRM
TXN5387,CRM1387,ACC1387,Credit,20970,INR,2025-12-06 00:00:00,CRM
TXN5059,CRM1059,ACC1059,Refund,30925,INR,2024-11-24 00:00:00,CRM
TXN5415,CRM1415,ACC1415,Payment,29060,INR,2024-09-25 00:00:00,CRM
TXN5851,CRM1851,ACC1851,Order,23072,INR,2026-01-02 00:00:00,CRM
TXN5752,CRM1752,ACC1752,Refund,33330,INR,2024-09-30 00:00:00,CRM
TXN5145,CRM1145,ACC1145,Refund,26891,INR,2024-04-17 00:00:00,CRM
TXN5189,CRM1189,ACC1189,Invoice,9018,INR,2024-05-09 00:00:00,CRM
TXN5936,CRM1936,ACC1936,Payment,47515,INR,2025-08-25 00:00:00,CRM
TXN5702,CRM1702,ACC1702,Order,9827,INR,2024-12-02 00:00:00,CRM
TXN5681,CRM1681,ACC1681,Credit,13294,INR,2025-07-14 00:00:00,CRM
TXN5735,CRM1735,ACC1735,Payment,4721,INR,2024-03-14 00:00:00,CRM
TXN5804,CRM1804,ACC1804,Credit,32536,INR,2026-01-10 00:00:00,CRM
TXN5580,CRM1580,ACC1580,Invoice,25955,INR,2025-09-13 00:00:00,CRM
TXN5759,CRM1759,ACC1759,Invoice,22400,INR,2024-12-01 00:00:00,CRM
TXN5687,CRM1687,ACC1687,Refund,18633,INR,2025-12-22 00:00:00,CRM
TXN5895,CRM1895,ACC1895,Credit,48665,INR,2025-05-19 00:00:00,CRM
TXN5425,CRM1425,ACC1425,Refund,25486,INR,2026-03-13 00:00:00,CRM
TXN5949,CRM1949,ACC1949,Payment,11445,INR,2024-05-25 00:00:00,CRM
TXN5260,CRM1260,ACC1260,Credit,35180,INR,2025-05-19 00:00:00,CRM
TXN5300,CRM1300,ACC1300,Order,35830,INR,2024-06-25 00:00:00,CRM
TXN5904,CRM1904,ACC1904,Invoice,47696,INR,2024-10-15 00:00:00,CRM
TXN5773,CRM1773,ACC1773,Refund,44852,INR,2024-02-17 00:00:00,CRM
TXN5109,CRM1109,ACC1109,Order,36412,INR,2024-07-11 00:00:00,CRM
TXN5650,CRM1650,ACC1650,Refund,39405,INR,2024-11-17 00:00:00,CRM
TXN5018,CRM1018,ACC1018,Order,5938,INR,2025-12-10 00:00:00,CRM
TXN5521,CRM1521,ACC1521,Invoice,2887,INR,2024-04-01 00:00:00,CRM
TXN5730,CRM1730,ACC1730,Order,13821,INR,2025-12-07 00:00:00,CRM
TXN5166,CRM1166,ACC1166,Order,39258,INR,2024-07-17 00:00:00,CRM
TXN5146,CRM1146,ACC1146,Invoice,12342,INR,2024-02-12 00:00:00,CRM
TXN5157,CRM1157,ACC1157,Payment,34643,INR,2024-04-16 00:00:00,CRM
TXN5897,CRM1897,ACC1897,Order,48990,INR,2025-09-29 00:00:00,CRM
TXN5222,CRM1222,ACC1222,Invoice,22267,INR,2024-03-22 00:00:00,CRM
TXN5215,CRM1215,ACC1215,Payment,29844,INR,2024-04-19 00:00:00,CRM
TXN5149,CRM1149,ACC1149,Payment,43866,INR,2026-01-30 00:00:00,CRM
TXN5135,CRM1135,ACC1135,Credit,33259,INR,2024-04-05 00:00:00,CRM
TXN5832,CRM1832,ACC1832,Order,18681,INR,2024-10-12 00:00:00,CRM
TXN5772,CRM1772,ACC1772,Order,37941,INR,2024-02-10 00:00:00,CRM
TXN5911,CRM1911,ACC1911,Refund,27085,INR,2024-01-29 00:00:00,CRM
TXN5333,CRM1333,ACC1333,Credit,20973,INR,2024-06-04 00:00:00,CRM
TXN5206,CRM1206,ACC1206,Order,36868,INR,2024-03-01 00:00:00,CRM
TXN5490,CRM1490,ACC1490,Invoice,2675,INR,2025-01-30 00:00:00,CRM
TXN5413,CRM1413,ACC1413,Credit,29002,INR,2025-03-17 00:00:00,CRM
TXN5799,CRM1799,ACC1799,Invoice,28775,INR,2025-12-18 00:00:00,CRM
TXN5265,CRM1265,ACC1265,Credit,49645,INR,2024-10-26 00:00:00,CRM
TXN5547,CRM1547,ACC1547,Order,19424,INR,2024-03-04 00:00:00,CRM
TXN5269,CRM1269,ACC1269,Refund,31950,INR,2025-08-07 00:00:00,CRM
TXN5781,CRM1781,ACC1781,Payment,44955,INR,2024-12-08 00:00:00,CRM
TXN5725,CRM1725,ACC1725,Credit,44675,INR,2025-01-09 00:00:00,CRM
TXN5446,CRM1446,ACC1446,Refund,39088,INR,2025-06-12 00:00:00,CRM
TXN5646,CRM1646,ACC1646,Payment,15403,INR,2026-03-23 00:00:00,CRM
TXN5813,CRM1813,ACC1813,Invoice,46635,INR,2025-12-08 00:00:00,CRM
TXN5683,CRM1683,ACC1683,Invoice,25575,INR,2026-03-27 00:00:00,CRM
TXN5505,CRM1505,ACC1505,Order,31636,INR,2025-09-09 00:00:00,CRM
TXN5092,CRM1092,ACC1092,Refund,19495,INR,2024-09-10 00:00:00,CRM
TXN5724,CRM1724,ACC1724,Credit,3745,INR,2024-12-28 00:00:00,CRM
TXN5188,CRM1188,ACC1188,Credit,1966,INR,2025-02-26 00:00:00,CRM
TXN5648,CRM1648,ACC1648,Invoice,13581,INR,2024-02-14 00:00:00,CRM
TXN5574,CRM1574,ACC1574,Payment,37311,INR,2026-02-17 00:00:00,CRM
TXN5695,CRM1695,ACC1695,Payment,7521,INR,2024-02-13 00:00:00,CRM
TXN5572,CRM1572,ACC1572,Credit,31264,INR,2024-02-12 00:00:00,CRM
TXN5892,CRM1892,ACC1892,Payment,44638,INR,2024-06-03 00:00:00,CRM
TXN5567,CRM1567,ACC1567,Order,46962,INR,2024-04-02 00:00:00,CRM
TXN5844,CRM1844,ACC1844,Refund,24038,INR,2024-05-10 00:00:00,CRM
TXN5940,CRM1940,ACC1940,Credit,38741,INR,2024-07-19 00:00:00,CRM
TXN5890,CRM1890,ACC1890,Invoice,48920,INR,2024-12-17 00:00:00,CRM
TXN5103,CRM1103,ACC1103,Order,14540,INR,2025-05-17 00:00:00,CRM
TXN5406,CRM1406,ACC1406,Refund,32318,INR,2024-01-08 00:00:00,CRM
TXN5160,CRM1160,ACC1160,Order,37094,INR,2025-11-30 00:00:00,CRM
TXN5128,CRM1128,ACC1128,Payment,44016,INR,2024-01-25 00:00:00,CRM
TXN5504,CRM1504,ACC1504,Credit,24199,INR,2025-12-05 00:00:00,CRM
TXN5015,CRM1015,ACC1015,Payment,47205,INR,2025-09-20 00:00:00,CRM
TXN5102,CRM1102,ACC1102,Refund,35037,INR,2025-05-24 00:00:00,CRM
TXN5040,CRM1040,ACC1040,Order,9002,INR,2025-01-10 00:00:00,CRM
TXN5391,CRM1391,ACC1391,Credit,9332,INR,2026-01-09 00:00:00,CRM
TXN5205,CRM1205,ACC1205,Refund,679,INR,2024-04-23 00:00:00,CRM
TXN5850,CRM1850,ACC1850,Invoice,689,INR,2025-11-29 00:00:00,CRM
TXN5163,CRM1163,ACC1163,Credit,44076,INR,2024-11-30 00:00:00,CRM
TXN5827,CRM1827,ACC1827,Order,12141,INR,2025-07-18 00:00:00,CRM
TXN5518,CRM1518,ACC1518,Invoice,31914,INR,2024-04-17 00:00:00,CRM
TXN5783,CRM1783,ACC1783,Credit,36969,INR,2026-03-19 00:00:00,CRM
TXN5124,CRM1124,ACC1124,Payment,11182,INR,2024-08-03 00:00:00,CRM
TXN5807,CRM1807,ACC1807,Order,7844,INR,2025-05-30 00:00:00,CRM
TXN5510,CRM1510,ACC1510,Credit,30416,INR,2025-05-29 00:00:00,CRM
TXN5622,CRM1622,ACC1622,Credit,1683,INR,2026-01-21 00:00:00,CRM
TXN5399,CRM1399,ACC1399,Credit,49829,INR,2026-02-28 00:00:00,CRM
TXN5192,CRM1192,ACC1192,Payment,10893,INR,2025-12-01 00:00:00,CRM
TXN5524,CRM1524,ACC1524,Invoice,18050,INR,2024-05-15 00:00:00,CRM
TXN5047,CRM1047,ACC1047,Invoice,13619,INR,2025-09-13 00:00:00,CRM
TXN5471,CRM1471,ACC1471,Payment,19191,INR,2025-10-29 00:00:00,CRM
TXN5565,CRM1565,ACC1565,Order,5338,INR,2024-01-14 00:00:00,CRM
TXN5051,CRM1051,ACC1051,Order,6388,INR,2025-06-16 00:00:00,CRM
TXN5094,CRM1094,ACC1094,Payment,17139,INR,2025-08-14 00:00:00,CRM
TXN5407,CRM1407,ACC1407,Order,2123,INR,2025-08-31 00:00:00,CRM
TXN5481,CRM1481,ACC1481,Invoice,32565,INR,2024-06-22 00:00:00,CRM
TXN5626,CRM1626,ACC1626,Order,30604,INR,2024-06-24 00:00:00,CRM
TXN5359,CRM1359,ACC1359,Payment,36957,INR,2025-06-07 00:00:00,CRM
TXN5520,CRM1520,ACC1520,Invoice,17132,INR,2025-01-20 00:00:00,CRM
TXN5090,CRM1090,ACC1090,Refund,48807,INR,2026-01-31 00:00:00,CRM
TXN5438,CRM1438,ACC1438,Order,26068,INR,2024-01-29 00:00:00,CRM
TXN5434,CRM1434,ACC1434,Payment,12364,INR,2026-02-19 00:00:00,CRM
TXN5910,CRM1910,ACC1910,Payment,44308,INR,2025-06-25 00:00:00,CRM
TXN5133,CRM1133,ACC1133,Credit,27735,INR,2025-04-26 00:00:00,CRM
TXN5231,CRM1231,ACC1231,Refund,39569,INR,2024-09-16 00:00:00,CRM
TXN5363,CRM1363,ACC1363,Refund,9979,INR,2024-09-25 00:00:00,CRM
TXN5894,CRM1894,ACC1894,Credit,42196,INR,2024-02-10 00:00:00,CRM
TXN5228,CRM1228,ACC1228,Credit,29014,INR,2024-07-05 00:00:00,CRM
TXN5852,CRM1852,ACC1852,Credit,15626,INR,2025-03-26 00:00:00,CRM
TXN5801,CRM1801,ACC1801,Credit,48050,INR,2025-11-07 00:00:00,CRM
TXN5849,CRM1849,ACC1849,Refund,17111,INR,2025-02-09 00:00:00,CRM
TXN5438,CRM1438,ACC1438,Order,26068,INR,2024-01-29 00:00:00,CRM
TXN5708,CRM1708,ACC1708,Payment,18066,INR,2025-12-16 00:00:00,CRM
TXN5486,CRM1486,ACC1486,Credit,4483,INR,2026-03-31 00:00:00,CRM
TXN5874,CRM1874,ACC1874,Credit,34063,INR,2025-02-07 00:00:00,CRM
TXN5373,CRM1373,ACC1373,Credit,49849,INR,2025-07-13 00:00:00,CRM
TXN5295,CRM1295,ACC1295,Credit,9559,INR,2024-06-13 00:00:00,CRM
TXN5002,CRM1002,ACC1002,Invoice,34202,INR,2025-06-23 00:00:00,CRM
TXN5179,CRM1179,ACC1179,Payment,5411,INR,2026-01-30 00:00:00,CRM
TXN5623,CRM1623,ACC1623,Order,4652,INR,2025-10-09 00:00:00,CRM
TXN5618,CRM1618,ACC1618,Order,21403,INR,2025-03-21 00:00:00,CRM
TXN5535,CRM1535,ACC1535,Invoice,10048,INR,2024-05-04 00:00:00,CRM
TXN5195,CRM1195,ACC1195,Order,8671,INR,2024-01-18 00:00:00,CRM
TXN5927,CRM1927,ACC1927,Order,38031,INR,2024-12-06 00:00:00,CRM
TXN5717,CRM1717,ACC1717,Invoice,23242,INR,2026-03-28 00:00:00,CRM
TXN5325,CRM1325,ACC1325,Payment,7512,INR,2026-03-08 00:00:00,CRM
TXN5454,CRM1454,ACC1454,Refund,5489,INR,2024-05-30 00:00:00,CRM
TXN5835,CRM1835,ACC1835,Credit,49506,INR,2024-04-22 00:00:00,CRM
TXN5790,CRM1790,ACC1790,Invoice,1055,INR,2025-12-11 00:00:00,CRM
TXN5710,CRM1710,ACC1710,Order,5919,INR,2025-11-13 00:00:00,CRM
TXN5656,CRM1656,ACC1656,Invoice,42827,INR,2024-05-24 00:00:00,CRM
TXN5155,CRM1155,ACC1155,Credit,1378,INR,2025-11-07 00:00:00,CRM
TXN5174,CRM1174,ACC1174,Order,9798,INR,2024-10-09 00:00:00,CRM
TXN5152,CRM1152,ACC1152,Invoice,2926,INR,2024-10-27 00:00:00,CRM
TXN5241,CRM1241,ACC1241,Refund,1743,INR,2024-02-02 00:00:00,CRM
TXN5219,CRM1219,ACC1219,Invoice,33816,INR,2024-02-13 00:00:00,CRM
TXN5700,CRM1700,ACC1700,Refund,33760,INR,2025-02-01 00:00:00,CRM
TXN5676,CRM1676,ACC1676,Order,27083,INR,2024-10-06 00:00:00,CRM
TXN5881,CRM1881,ACC1881,Invoice,47507,INR,2024-08-18 00:00:00,CRM
TXN5915,CRM1915,ACC1915,Payment,33227,INR,2024-12-04 00:00:00,CRM
TXN5848,CRM1848,ACC1848,Refund,22485,INR,2024-02-18 00:00:00,CRM
TXN5361,CRM1361,ACC1361,Order,11351,INR,2025-01-03 00:00:00,CRM
TXN5631,CRM1631,ACC1631,Payment,831,INR,2024-02-29 00:00:00,CRM
TXN5383,CRM1383,ACC1383,Credit,40962,INR,2024-09-11 00:00:00,CRM
TXN5737,CRM1737,ACC1737,Credit,6646,INR,2024-08-14 00:00:00,CRM
